city,town,n_trade_areas,total_town_store_count,town_lat,town_lon,vol_과학·기술,vol_교육,vol_보건의료,vol_부동산,vol_소매,vol_수리·개인,vol_숙박,vol_시설관리·임대,vol_예술·스포츠,vol_음식,town_label_ko,dom_cluster_id,dom_cluster_store_count,dom_cluster_label,description_ko
성북구,종암동,10,1172,37.59847556899577,127.03432362531547,77,157,52,58,251,154,32,30,59,302,중형 음식 상권,1,482,소형 소매 상권,"분석 결과, 성북구 종암동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,172개의 점포 중, 약 482개가 이 핵심 상권 유형에 해당합니다."
송파구,가락1동,9,505,37.49644119941326,127.10528728153476,27,41,25,21,153,54,0,18,3,163,소형 음식 상권,1,220,소형 소매 상권,"분석 결과, 송파구 가락1동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 505개의 점포 중, 약 220개가 이 핵심 상권 유형에 해당합니다."
송파구,가락2동,10,1358,37.49527749276446,127.13055899346416,169,189,71,60,276,189,9,50,77,268,대형 소매 상권,1,543,소형 소매 상권,"분석 결과, 송파구 가락2동은(는) 전반적으로 [대형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,358개의 점포 중, 약 543개가 이 핵심 상권 유형에 해당합니다."
송파구,가락본동,10,2315,37.496621022327936,127.12138648994599,545,114,72,96,351,161,31,159,178,608,대형 음식 상권,1,887,소형 소매 상권,"분석 결과, 송파구 가락본동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 2,315개의 점포 중, 약 887개가 이 핵심 상권 유형에 해당합니다."
송파구,거여1동,10,484,37.49589758745766,127.14391355462814,42,44,17,23,101,77,5,19,28,128,소형 음식 상권,1,193,소형 소매 상권,"분석 결과, 송파구 거여1동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 484개의 점포 중, 약 193개가 이 핵심 상권 유형에 해당합니다."
송파구,거여2동,10,604,37.49249286023284,127.14647090633302,36,80,51,43,126,65,2,29,39,133,소형 음식 상권,1,290,소형 소매 상권,"분석 결과, 송파구 거여2동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 604개의 점포 중, 약 290개가 이 핵심 상권 유형에 해당합니다."
송파구,마천1동,10,507,37.495097455784986,127.15333298471069,43,32,18,57,127,63,4,20,18,125,소형 소매 상권,1,244,소형 소매 상권,"분석 결과, 송파구 마천1동은(는) 전반적으로 [소형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 507개의 점포 중, 약 244개가 이 핵심 상권 유형에 해당합니다."
송파구,마천2동,10,810,37.498701631958525,127.14918932461782,36,48,37,34,283,98,1,30,32,211,중형 소매 상권,1,417,소형 소매 상권,"분석 결과, 송파구 마천2동은(는) 전반적으로 [중형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 810개의 점포 중, 약 417개가 이 핵심 상권 유형에 해당합니다."
송파구,문정1동,10,992,37.4875749952942,127.12518640536487,156,85,17,66,186,154,18,48,51,211,중형 음식 상권,1,386,소형 소매 상권,"분석 결과, 송파구 문정1동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 992개의 점포 중, 약 386개가 이 핵심 상권 유형에 해당합니다."
송파구,문정2동,10,5927,37.48451651790323,127.1201464110226,2473,227,85,307,1134,314,1,361,80,945,대형 과학·기술 상권,1,1968,소형 소매 상권,"분석 결과, 송파구 문정2동은(는) 전반적으로 [대형 과학·기술 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 5,927개의 점포 중, 약 1,968개가 이 핵심 상권 유형에 해당합니다."
송파구,방이1동,10,1007,37.50983134917789,127.12241011158048,106,235,36,29,145,107,5,22,66,256,중형 음식 상권,1,303,소형 소매 상권,"분석 결과, 송파구 방이1동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,007개의 점포 중, 약 303개가 이 핵심 상권 유형에 해당합니다."
송파구,방이2동,10,2651,37.51376057921917,127.11212204495818,597,168,73,133,387,243,77,119,132,722,대형 음식 상권,1,921,소형 소매 상권,"분석 결과, 송파구 방이2동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 2,651개의 점포 중, 약 921개가 이 핵심 상권 유형에 해당합니다."
송파구,삼전동,10,1455,37.503982788533875,127.09243116841886,176,182,53,72,220,227,24,37,95,369,대형 음식 상권,1,501,소형 소매 상권,"분석 결과, 송파구 삼전동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,455개의 점포 중, 약 501개가 이 핵심 상권 유형에 해당합니다."
송파구,석촌동,10,2216,37.50278045519815,127.10358772308768,306,217,89,99,373,251,53,75,126,627,대형 음식 상권,1,815,소형 소매 상권,"분석 결과, 송파구 석촌동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 2,216개의 점포 중, 약 815개가 이 핵심 상권 유형에 해당합니다."
송파구,송파1동,10,1702,37.50696066246146,127.10990912417574,273,153,48,65,256,202,20,68,81,536,대형 음식 상권,1,538,소형 소매 상권,"분석 결과, 송파구 송파1동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,702개의 점포 중, 약 538개가 이 핵심 상권 유형에 해당합니다."
송파구,송파2동,10,689,37.50318182359756,127.11504870586671,64,115,34,35,140,72,7,26,28,168,중형 음식 상권,1,270,소형 소매 상권,"분석 결과, 송파구 송파2동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 689개의 점포 중, 약 270개가 이 핵심 상권 유형에 해당합니다."
송파구,오금동,10,1326,37.505640375389845,127.13250469947127,133,204,37,65,256,167,8,59,86,311,대형 음식 상권,1,511,소형 소매 상권,"분석 결과, 송파구 오금동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,326개의 점포 중, 약 511개가 이 핵심 상권 유형에 해당합니다."
송파구,오륜동,10,374,37.517248873917126,127.12762788012455,34,23,13,22,164,24,1,9,15,69,소형 소매 상권,1,224,소형 소매 상권,"분석 결과, 송파구 오륜동은(는) 전반적으로 [소형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 374개의 점포 중, 약 224개가 이 핵심 상권 유형에 해당합니다."
송파구,위례동,9,852,37.480929991606445,127.14227288274394,118,205,27,56,124,79,0,19,26,198,중형 교육 상권,1,252,소형 소매 상권,"분석 결과, 송파구 위례동은(는) 전반적으로 [중형 교육 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 852개의 점포 중, 약 252개가 이 핵심 상권 유형에 해당합니다."
송파구,잠실2동,9,709,37.512852386815624,127.0846034725023,28,95,57,66,224,93,0,13,16,117,중형 소매 상권,1,376,소형 소매 상권,"분석 결과, 송파구 잠실2동은(는) 전반적으로 [중형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 709개의 점포 중, 약 376개가 이 핵심 상권 유형에 해당합니다."
송파구,잠실3동,10,954,37.51089610499115,127.09427070516044,34,72,36,82,446,80,3,9,10,182,중형 소매 상권,1,586,소형 소매 상권,"분석 결과, 송파구 잠실3동은(는) 전반적으로 [중형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 954개의 점포 중, 약 586개가 이 핵심 상권 유형에 해당합니다."
송파구,잠실4동,9,184,37.52105153363479,127.10628451908138,5,35,17,22,35,22,0,2,6,40,소형 음식 상권,1,82,소형 소매 상권,"분석 결과, 송파구 잠실4동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 184개의 점포 중, 약 82개가 이 핵심 상권 유형에 해당합니다."
송파구,잠실6동,10,1236,37.51588865179204,127.10195652950775,74,96,80,29,349,118,5,21,40,424,대형 음식 상권,1,524,소형 소매 상권,"분석 결과, 송파구 잠실6동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,236개의 점포 중, 약 524개가 이 핵심 상권 유형에 해당합니다."
송파구,잠실7동,9,127,37.50779167578054,127.07481640686436,7,13,4,14,48,18,0,2,5,16,소형 소매 상권,1,73,소형 소매 상권,"분석 결과, 송파구 잠실7동은(는) 전반적으로 [소형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 127개의 점포 중, 약 73개가 이 핵심 상권 유형에 해당합니다."
송파구,잠실본동,10,2787,37.508502582131726,127.0832552211954,348,242,135,125,432,307,80,119,217,782,대형 음식 상권,1,1108,소형 소매 상권,"분석 결과, 송파구 잠실본동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 2,787개의 점포 중, 약 1,108개가 이 핵심 상권 유형에 해당합니다."
송파구,장지동,10,781,37.48342373312817,127.12926984862197,108,113,37,52,129,96,6,23,50,167,중형 음식 상권,1,297,소형 소매 상권,"분석 결과, 송파구 장지동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 781개의 점포 중, 약 297개가 이 핵심 상권 유형에 해당합니다."
송파구,풍납1동,9,400,37.53659323900445,127.11988628512255,36,24,15,18,116,58,0,20,16,97,소형 소매 상권,1,185,소형 소매 상권,"분석 결과, 송파구 풍납1동은(는) 전반적으로 [소형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 400개의 점포 중, 약 185개가 이 핵심 상권 유형에 해당합니다."
송파구,풍납2동,10,710,37.52972200525117,127.1159804325068,110,82,22,38,169,92,10,22,33,132,중형 소매 상권,1,294,소형 소매 상권,"분석 결과, 송파구 풍납2동은(는) 전반적으로 [중형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 710개의 점포 중, 약 294개가 이 핵심 상권 유형에 해당합니다."
양천구,목1동,10,2000,37.5260932226207,126.8734074489111,167,297,128,63,502,171,4,61,90,517,대형 음식 상권,1,848,소형 소매 상권,"분석 결과, 양천구 목1동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 2,000개의 점포 중, 약 848개가 이 핵심 상권 유형에 해당합니다."
양천구,목2동,10,808,37.54440113733257,126.8727348008246,79,98,24,46,174,96,9,34,41,207,중형 음식 상권,1,328,소형 소매 상권,"분석 결과, 양천구 목2동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 808개의 점포 중, 약 328개가 이 핵심 상권 유형에 해당합니다."
양천구,목3동,10,950,37.54660681428355,126.86526736192855,75,74,61,49,226,134,5,27,68,231,중형 음식 상권,1,436,소형 소매 상권,"분석 결과, 양천구 목3동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 950개의 점포 중, 약 436개가 이 핵심 상권 유형에 해당합니다."
양천구,목4동,10,1045,37.53515628471954,126.86650843962074,78,145,39,46,239,150,6,33,57,252,중형 음식 상권,1,420,소형 소매 상권,"분석 결과, 양천구 목4동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,045개의 점포 중, 약 420개가 이 핵심 상권 유형에 해당합니다."
양천구,목5동,9,1188,37.53666126235768,126.8796682166763,87,533,45,62,165,78,0,9,38,171,대형 교육 상권,1,319,소형 소매 상권,"분석 결과, 양천구 목5동은(는) 전반적으로 [대형 교육 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,188개의 점포 중, 약 319개가 이 핵심 상권 유형에 해당합니다."
양천구,신월1동,10,894,37.5319180808509,126.834670026267,34,47,17,35,288,135,3,21,46,268,중형 소매 상권,1,410,소형 소매 상권,"분석 결과, 양천구 신월1동은(는) 전반적으로 [중형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 894개의 점포 중, 약 410개가 이 핵심 상권 유형에 해당합니다."
